"player","level_overall","level_atk","level_def","level_str","level_constiution","level_range","level_prayer","level_magic","level_cooking","level_wood_cutting","level_fletching","level_fishing","level_fire_making","level_crafting","level_smithing","level_mining","level_herb","level_agile","level_theiving","level_slayer","level_farming","level_rune_crafting","level_hunting","level_construction","level_summoning","level_dungeoneering","level_div","level_inven","level_arc","total_xp_overall","cluster","Basic_member_pure","Obby_Mauler_Pure","Black_Pure","Turmoil_Proselyte_Pure","Barrows_Pure","Anti_Pure","Summoning_Tank_Defence","Skiller_Pure","number_of_99s","number_of_120s"
"Oatman",2864,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,99,99,120,107,1465592847,1,0,0,0,0,0,0,0,0,23,4
"thadude030",2373,99,99,99,99,99,99,99,82,99,79,85,82,84,86,85,84,80,99,103,65,77,78,82,99,76,83,37,35,206404795,2,0,0,0,0,0,0,0,0,10,0
"Filipinodawg",2424,99,99,99,99,91,99,99,75,81,94,93,99,88,93,99,97,81,99,81,80,68,64,75,99,87,84,81,21,464379644,1,0,0,0,0,0,0,0,0,10,0
"Ps1+game",2625,99,99,99,99,96,99,99,99,99,99,99,99,90,99,99,96,99,75,99,100,78,78,88,99,85,90,104,61,324788649,1,0,0,0,0,0,0,0,0,16,0
"Cazzyy",2762,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,106,99,99,99,99,104,99,106,67,476845738,1,0,0,0,0,0,0,0,0,23,0
"FLIZZY+FLOW",2711,99,99,99,99,99,99,99,99,99,99,80,99,99,99,99,101,99,80,101,84,92,80,90,99,100,99,120,100,732654992,1,0,0,0,0,0,0,0,0,17,1
"Lucian+Chain",2659,99,93,92,98,91,99,93,99,99,99,99,99,99,99,99,99,94,99,92,99,92,99,99,96,96,99,86,52,322144585,1,0,0,0,0,0,0,0,0,16,0
"I_Pagan",2650,99,99,99,99,99,99,99,99,99,99,91,99,99,99,99,99,94,86,100,99,84,89,99,99,93,90,100,41,391116432,1,0,0,0,0,0,0,0,0,18,0
"So+Radical",2775,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,95,117,96,96,99,99,95,96,85,94,661363076,1,0,0,0,0,0,0,0,0,19,1
"Kajjarra",2474,99,99,99,99,99,94,99,99,88,99,99,99,88,81,93,92,84,80,94,82,71,74,80,93,82,99,73,36,263982917,1,0,0,0,0,0,0,0,0,11,0
"7ckng+Mad",2374,99,58,99,99,99,99,99,95,93,99,93,95,97,99,91,101,96,84,101,99,93,76,99,99,110,1,1,1,384410849,1,0,0,0,0,0,0,0,0,11,0
"craftergirl9",2684,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,100,99,99,99,99,99,99,99,107,1,464583555,1,0,0,0,0,0,0,0,0,24,0
"Gizmo+74",2266,99,99,99,99,99,98,99,94,99,87,99,82,80,98,98,99,70,98,100,101,81,70,65,99,49,1,1,1,287643482,1,0,0,0,0,0,0,0,0,10,0
"Astregious",2572,99,99,99,99,99,99,99,80,81,80,89,93,92,99,81,106,91,82,104,80,80,80,90,99,99,82,111,80,442387676,1,0,0,0,0,0,0,0,0,10,0
"Knopparp",2255,99,99,99,99,94,95,99,70,78,85,71,99,80,81,80,92,80,70,95,70,70,70,76,94,84,80,45,1,153285756,2,0,0,0,0,0,0,0,0,6,0
"yourmum182",2697,99,99,99,99,99,97,99,95,99,99,99,99,99,99,99,90,93,92,94,91,90,99,90,99,90,99,99,92,348998614,1,0,0,0,0,0,0,0,0,17,0
"mogs27",2631,99,99,99,99,99,99,99,99,84,99,99,99,99,99,99,99,99,99,103,70,80,99,99,99,99,99,50,66,323332979,1,0,0,0,0,0,0,0,0,22,0
"Tyrosh",2662,99,99,99,99,99,99,99,90,85,90,90,90,99,99,85,102,90,90,108,90,90,85,94,99,93,99,109,92,470716606,1,0,0,0,0,0,0,0,0,11,0
"Buy+my+Wife",2690,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,100,99,99,99,99,100,99,108,1,497654967,1,0,0,0,0,0,0,0,0,23,0
"HenriFigui",2819,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,110,107,99,99,99,99,99,99,120,104,677666664,1,0,0,0,0,0,0,0,0,23,1
"Footballkev8",2314,99,99,99,99,76,99,71,99,99,99,99,99,89,99,99,75,88,53,59,56,52,64,80,87,75,80,70,51,190800417,2,0,0,0,0,0,0,0,0,12,0
"patsdabomb",2763,99,99,96,97,95,99,95,99,99,99,99,99,99,99,99,111,96,96,106,102,91,97,99,99,114,95,99,86,458173677,1,0,0,0,0,0,0,0,0,14,0
"Savvy+Slater",2391,99,99,99,99,98,96,93,88,99,90,92,82,84,99,99,95,82,76,97,92,74,81,81,88,80,80,22,27,199849434,2,0,0,0,0,0,0,0,0,7,0
"heimta",2508,99,97,91,99,99,99,99,81,86,92,81,99,87,99,99,98,87,99,93,94,68,82,83,80,85,83,91,58,233255244,1,0,0,0,0,0,0,0,0,9,0
"Zerxcy",2378,99,99,99,99,99,99,69,84,78,99,57,81,89,99,80,99,82,68,80,65,54,99,80,96,87,81,92,65,214537791,1,0,0,0,0,0,0,0,0,10,0
"Bozok-TR",2674,99,99,99,99,99,99,99,78,99,82,76,99,99,99,93,115,87,76,102,81,99,82,94,99,104,83,120,114,985193357,1,0,0,0,0,0,0,0,0,13,1
"Cahriz",2787,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,99,104,99,99,99,99,99,99,103,103,503951902,1,0,0,0,0,0,0,0,0,24,0
"Freelum",2029,99,75,99,99,99,95,97,75,75,75,58,99,70,70,68,64,70,99,81,62,91,84,70,71,81,1,1,1,135709194,2,0,0,0,0,0,0,0,0,6,0
"Sadiiyah",2762,99,99,99,99,91,99,96,99,99,99,99,99,99,99,99,101,99,99,103,102,99,99,99,99,101,99,95,93,428233234,1,0,0,0,0,0,0,0,0,20,0
"M+E+L+KOR",2056,99,99,99,99,99,99,99,71,68,52,56,75,61,72,71,99,73,67,74,65,56,99,64,99,91,47,1,1,207813282,2,0,0,0,0,0,0,0,0,10,0
"petrezku11",2799,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,108,100,99,99,99,99,104,99,110,99,545142016,1,0,0,0,0,0,0,0,0,23,0
"MegaYeetify",2398,99,99,99,99,99,99,99,73,80,99,63,80,92,99,91,100,87,71,85,62,69,76,82,99,88,82,73,54,212240623,1,0,0,0,0,0,0,0,0,10,0
"Greekba",2223,99,99,99,99,99,92,84,56,65,82,73,79,81,86,71,99,91,55,73,59,60,55,65,77,85,82,94,64,170803917,2,0,0,0,0,0,0,0,0,6,0
"Squidkrabs",2414,99,99,97,99,99,97,99,99,99,99,99,99,92,90,94,90,87,87,80,80,80,94,90,85,99,80,1,1,235233452,1,0,0,0,0,0,0,0,0,11,0
"Slarder",2315,99,99,99,99,99,95,99,80,77,85,76,77,88,99,84,92,80,78,84,66,80,71,76,81,87,80,1,73,175547804,2,0,0,0,0,0,0,0,0,7,0
"Kynrieve",2614,99,99,91,99,99,99,95,81,99,99,99,99,99,99,99,99,99,99,100,76,80,99,85,99,81,89,68,85,296100239,1,0,0,0,0,0,0,0,0,17,0
"ImFknAlex",1652,99,99,99,99,79,70,70,99,99,65,73,52,52,51,59,37,49,53,64,42,32,50,50,62,45,1,1,1,86247949,1,0,0,0,0,0,0,0,0,6,0
"ilsky",2717,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,101,102,99,99,99,99,103,99,120,1,672232305,1,0,0,0,0,0,0,0,0,22,1
"Ale6300",2711,99,99,99,99,99,99,99,99,99,99,99,99,99,99,83,100,95,71,114,101,99,99,99,99,94,99,102,70,576203222,1,0,0,0,0,0,0,0,0,19,0
"Zanyraincow",2075,99,99,99,99,90,81,94,99,99,99,99,95,80,89,88,83,76,72,74,81,62,84,66,64,1,1,1,1,188660723,2,0,0,0,0,0,0,0,0,8,0
"sir+siirr",2376,99,99,99,99,99,99,95,99,91,99,99,99,80,89,68,99,89,48,48,48,81,99,75,96,73,99,107,1,300268451,1,0,0,0,0,0,0,0,0,13,0
"Goatables",2813,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,104,108,99,99,99,99,103,99,105,108,532129528,1,0,0,0,0,0,0,0,0,22,0
"adh",2552,99,99,99,99,99,99,99,85,88,88,83,94,90,91,94,100,88,91,100,85,84,85,83,99,102,87,87,55,285748691,1,0,0,0,0,0,0,0,0,8,0
"Zeus+I+Am",2735,99,99,99,99,99,99,99,99,99,95,99,99,96,99,94,101,99,95,99,99,95,94,95,99,100,95,94,97,362725699,1,0,0,0,0,0,0,0,0,16,0
"Just+Pilot",2471,99,99,99,99,99,92,99,99,90,90,99,99,90,99,99,89,91,90,99,60,52,90,80,92,81,90,78,28,240527773,1,0,0,0,0,0,0,0,0,12,0
"HeavenBlaze",2324,99,99,99,99,99,99,99,99,87,99,83,81,87,80,84,99,80,69,99,67,58,61,79,84,80,80,33,42,189571495,2,0,0,0,0,0,0,0,0,11,0
"PhantomBlood",2412,99,99,99,99,85,84,89,99,83,99,82,99,86,96,99,83,77,70,83,94,65,77,78,83,86,86,62,71,181080941,2,0,0,0,0,0,0,0,0,8,0
"Jtl224",2357,99,99,99,99,99,99,99,99,64,99,67,99,99,99,56,87,86,49,99,48,48,50,99,99,50,99,120,48,361425340,1,0,0,0,0,0,0,0,0,16,1
"Azarka",2684,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,100,104,99,99,99,99,100,99,102,1,486108930,1,0,0,0,0,0,0,0,0,22,0
"EpicMeercat",2674,99,99,99,99,96,99,99,99,99,99,99,99,99,99,99,99,97,87,99,86,99,89,99,99,89,99,75,75,329237254,1,0,0,0,0,0,0,0,0,20,0
"K1LLSW1TCH91",2631,99,99,99,99,83,99,99,85,93,90,81,99,99,99,99,99,99,99,101,85,82,88,99,99,99,92,86,81,299437946,1,0,0,0,0,0,0,0,0,16,0
"Crocopun",2817,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,108,120,99,99,99,99,105,99,107,99,680330113,1,0,0,0,0,0,0,0,0,23,1
"Tyler+Hughes",2828,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,101,100,99,99,99,99,100,99,120,109,635815352,1,0,0,0,0,0,0,0,0,22,2
"One+Hot+Stud",2778,99,99,99,99,99,98,99,99,99,99,99,99,99,99,97,110,99,99,105,120,86,99,99,99,97,91,101,91,564418899,1,0,0,0,0,0,0,0,0,18,1
"Extra+Flavor",2877,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,112,99,99,111,116,99,99,99,99,120,99,120,120,853065701,1,0,0,0,0,0,0,0,0,22,3
"AndyRS3",2141,99,99,99,99,95,55,63,99,99,99,53,99,99,99,99,78,87,41,80,24,50,53,70,73,79,99,36,16,219066688,1,0,0,0,0,0,0,0,0,12,0
"Maikelzz24",2462,99,99,99,99,99,99,99,99,99,99,93,99,99,99,99,99,90,66,105,45,61,57,99,99,75,80,102,1,340463885,1,0,0,0,0,0,0,0,0,17,0
"Ava+N",2725,99,99,99,99,99,99,99,95,97,86,99,96,99,97,99,100,99,81,76,111,91,99,95,99,110,99,107,97,487700203,1,0,0,0,0,0,0,0,0,14,0
"PRES+TIGE",2694,99,99,99,99,99,95,99,99,99,99,96,92,99,92,91,99,99,99,99,100,91,90,90,99,90,92,100,90,348983090,1,0,0,0,0,0,0,0,0,15,0
"Mcoms1",2427,99,54,99,99,99,95,98,99,99,99,99,99,99,99,96,101,99,97,99,103,97,95,99,82,120,1,1,1,426892131,1,0,0,0,0,0,0,0,0,14,1
"deees+nuutz",1969,99,99,99,99,99,99,99,62,74,67,67,99,91,99,50,35,66,56,68,99,80,69,67,27,66,33,1,1,159571164,2,0,0,0,0,0,0,0,0,10,0
"XxIZZYBELLxX",2596,99,99,99,99,96,96,91,74,91,93,99,86,99,99,99,92,93,97,97,97,72,99,85,88,83,99,75,100,269611811,1,0,0,0,0,0,0,0,0,10,0
"Cathey",2084,99,99,99,99,65,94,74,99,59,68,73,75,80,82,73,99,69,69,76,45,55,53,55,99,82,99,1,44,133898366,2,0,0,0,0,0,0,0,0,8,0
"Seven+Rings",2669,99,99,99,99,99,99,99,99,80,99,99,99,99,99,83,100,99,76,94,102,94,99,99,99,101,99,89,68,341209752,1,0,0,0,0,0,0,0,0,18,0
"Kurgan+Wolfy",2391,99,99,99,99,89,87,82,90,99,85,81,99,99,85,99,78,99,75,99,90,62,68,99,79,88,81,25,57,199546447,2,0,0,0,0,0,0,0,0,11,0
"Th3CatsMeow",2222,99,99,99,99,99,92,99,99,82,91,96,99,80,80,79,90,76,70,93,70,68,65,76,79,75,66,1,1,168571953,2,0,0,0,0,0,0,0,0,8,0
"It-s+Me",2683,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,99,106,99,100,1,455287029,1,0,0,0,0,0,0,0,0,24,0
"TsAmIaNsTh",2239,99,99,99,99,99,95,99,71,95,88,75,64,80,81,73,77,74,66,97,61,59,77,55,75,73,80,55,74,161972548,2,0,0,0,0,0,0,0,0,6,0
"IEEE",2170,99,99,99,99,99,95,99,86,80,99,67,80,86,85,99,95,77,66,78,53,68,56,76,89,100,39,1,1,196870551,2,0,0,0,0,0,0,0,0,8,0
"Bigguy0222",2497,99,99,99,99,99,99,99,99,99,99,91,99,86,91,85,99,88,80,99,80,80,80,80,99,85,82,27,76,230779975,1,0,0,0,0,0,0,0,0,14,0
"Rune+Link",2743,99,96,99,99,95,99,95,99,99,99,99,99,99,99,99,103,99,99,97,100,95,99,99,99,95,99,93,92,419935244,1,0,0,0,0,0,0,0,0,18,0
"Growswest",2533,99,99,99,99,99,96,99,96,85,92,78,77,92,87,96,98,82,90,92,100,70,77,79,99,86,82,102,83,278630504,1,0,0,0,0,0,0,0,0,7,0
"Cpt_smithy69",2422,99,99,99,99,99,99,99,81,83,86,76,99,90,91,91,97,84,87,99,75,74,75,79,99,93,82,44,44,204251876,2,0,0,0,0,0,0,0,0,10,0
"Touchflame",2634,99,99,96,99,99,99,91,83,99,99,85,99,99,99,94,99,99,99,100,84,90,94,99,99,99,98,72,63,313184210,1,0,0,0,0,0,0,0,0,16,0
"Wealas",2594,99,99,99,99,99,99,99,82,77,99,80,99,99,99,77,99,99,99,91,79,64,99,99,99,86,91,120,64,483813135,1,0,0,0,0,0,0,0,0,17,1
"HEB+Grocery",2265,99,99,99,99,99,81,99,99,99,99,92,99,83,83,75,87,76,66,100,70,66,75,75,99,76,69,1,1,218325474,1,0,0,0,0,0,0,0,0,11,0
"Salted+K9",2775,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,100,99,422574019,1,0,0,0,0,0,0,0,0,26,0
"Shawder+Bull",1664,99,99,99,99,99,75,99,67,81,74,65,99,80,55,68,32,66,31,57,24,36,27,32,1,39,24,1,24,101644348,1,0,0,0,0,0,0,0,0,7,0
"Royal+Salute",2138,99,99,99,99,99,96,99,94,73,78,95,86,82,90,59,84,94,56,73,36,36,61,77,99,92,60,1,22,236966882,1,0,0,0,0,0,0,0,0,7,0
"VnG+BEAST",2248,99,99,99,99,99,94,99,71,81,70,74,76,80,82,71,71,87,68,72,63,70,73,75,94,88,81,68,45,140983836,2,0,0,0,0,0,0,0,0,6,0
"Fracote",2036,99,88,99,99,91,73,99,99,82,99,61,82,66,70,62,57,94,99,70,51,64,99,52,71,80,18,1,1,140868643,2,0,0,0,0,0,0,0,0,8,0
"BitmasterXor",1838,99,99,99,99,99,79,99,62,99,90,88,99,51,59,70,43,70,50,62,44,47,65,51,38,52,23,1,1,124223792,2,0,0,0,0,0,0,0,0,8,0
"Gurtua",2732,99,99,99,99,99,99,99,99,91,99,99,99,99,99,99,101,99,99,104,99,91,92,99,99,91,99,99,83,450150873,1,0,0,0,0,0,0,0,0,21,0
"Grog+eye",2688,99,99,99,99,99,99,99,99,99,99,81,99,99,99,89,99,99,99,93,99,92,99,99,99,93,99,96,65,355649727,1,0,0,0,0,0,0,0,0,21,0
"KungFuPandz",2628,99,99,99,99,99,99,99,80,99,99,93,81,86,82,80,100,99,99,99,99,99,80,86,99,93,83,100,99,411319739,1,0,0,0,0,0,0,0,0,16,0
"ironwhoo21",2651,99,99,99,99,99,99,99,91,88,92,99,91,99,99,99,99,91,99,99,100,99,84,95,88,85,99,99,63,349887971,1,0,0,0,0,0,0,0,0,17,0
"c420",2569,99,99,99,99,99,96,99,90,87,88,91,97,90,99,99,99,85,91,100,110,86,92,86,90,91,86,87,35,309361290,1,0,0,0,0,0,0,0,0,9,0
"Rune+Bucket",2859,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,112,120,99,99,99,99,101,99,120,120,851600446,1,0,0,0,0,0,0,0,0,22,3
"DROP+SHIFT",2360,99,99,99,99,99,97,99,99,99,99,91,99,87,84,82,85,88,76,93,81,74,80,87,88,98,77,1,1,232918904,1,0,0,0,0,0,0,0,0,10,0
"xCapell",2487,99,99,99,99,99,93,99,84,89,84,99,99,89,99,85,87,99,99,89,77,68,82,80,99,86,80,72,54,228889856,1,0,0,0,0,0,0,0,0,12,0
"Flungo1",2651,99,99,99,99,97,99,95,94,99,99,99,99,99,99,99,101,99,83,99,100,92,99,96,99,99,98,85,27,355697951,1,0,0,0,0,0,0,0,0,17,0
"Deity0flames",2462,99,99,99,99,96,92,99,99,91,99,85,95,83,91,82,92,90,81,101,79,80,90,80,99,99,90,63,1,225342632,1,0,0,0,0,0,0,0,0,9,0
"Felia",2141,99,99,73,99,99,79,86,60,74,65,59,67,80,99,71,75,82,67,91,54,54,63,75,79,80,99,53,60,133266964,2,0,0,0,0,0,0,0,0,6,0
"Mammothology",2392,99,99,99,99,99,99,99,76,86,75,79,80,84,92,78,99,80,74,100,65,75,76,80,99,84,80,65,72,180123287,2,0,0,0,0,0,0,0,0,9,0
"Darkpuppy",2802,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,106,106,99,99,99,99,102,99,106,105,581625579,1,0,0,0,0,0,0,0,0,23,0
"desperado_nl",2437,99,90,89,93,78,87,81,91,86,75,88,85,99,99,99,91,86,99,99,101,68,84,84,84,78,85,69,70,179000143,2,0,0,0,0,0,0,0,0,6,0
"WOSCANY",2288,99,99,99,99,99,92,89,74,80,78,72,99,99,99,85,76,89,85,67,65,61,76,70,78,76,80,50,53,151213180,2,0,0,0,0,0,0,0,0,8,0
"Gettgo",2177,99,99,99,99,76,92,72,99,99,85,99,99,80,80,65,53,63,70,62,82,53,60,65,58,81,80,53,55,141763109,2,0,0,0,0,0,0,0,0,8,0
"Superkick",2570,99,99,99,99,99,91,99,99,99,99,99,99,91,99,91,90,90,91,90,91,99,91,99,90,91,90,66,31,340397768,1,0,0,0,0,0,0,0,0,14,0
"hayden2k18",2401,99,45,99,99,99,99,99,99,99,99,98,99,99,99,90,104,88,96,91,92,95,99,99,99,115,1,1,1,482490241,1,0,0,0,0,0,0,0,0,15,0
"INVOKANA",2721,99,99,99,99,99,99,99,95,92,99,99,99,99,99,99,99,99,99,102,87,84,99,99,99,85,96,100,99,375059140,1,0,0,0,0,0,0,0,0,20,0
"Arruns",2482,99,99,99,99,91,99,96,79,89,87,74,99,93,99,91,100,85,77,94,78,73,78,83,99,88,84,87,63,214666116,1,0,0,0,0,0,0,0,0,8,0
"PlagueRat",2167,99,99,88,97,85,86,99,81,99,99,82,99,76,85,90,75,73,81,87,70,66,67,75,76,73,58,1,1,132011900,2,0,0,0,0,0,0,0,0,6,0
"Killspre",2199,99,85,91,94,84,78,99,99,99,83,88,99,81,77,80,90,81,70,90,79,99,81,60,71,57,83,1,1,137509922,2,0,0,0,0,0,0,0,0,6,0
"Alitzah",2650,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,70,92,99,79,99,94,99,82,85,93,73,439125333,1,0,0,0,0,0,0,0,0,19,0
"SleezyBunny",2553,99,99,98,99,99,99,99,81,93,85,75,91,90,97,99,93,88,99,100,87,78,86,82,87,91,93,75,91,259833561,1,0,0,0,0,0,0,0,0,8,0
"Shipsinker",2319,99,99,93,99,99,99,99,44,75,55,71,68,80,90,99,94,75,67,99,54,53,54,75,99,86,81,113,100,1025218916,1,0,0,0,0,0,0,0,0,9,0
"Aaaaron",2283,99,97,99,99,99,85,94,85,99,81,99,99,75,74,85,86,78,70,100,70,84,73,75,99,103,74,1,1,195372572,2,0,0,0,0,0,0,0,0,8,0
"skigh0226",2352,99,99,99,99,99,99,99,91,64,99,72,88,99,99,86,99,60,60,61,61,65,72,90,99,93,80,60,61,249553544,1,0,0,0,0,0,0,0,0,12,0
"BoBREE",2488,99,99,99,99,94,99,99,89,83,99,87,82,99,96,84,99,96,74,102,81,70,72,84,99,75,85,74,70,241575593,1,0,0,0,0,0,0,0,0,10,0
"Ned+Sheeran",2530,99,99,99,99,99,99,99,70,81,80,72,99,99,99,80,102,94,99,96,68,75,99,83,99,78,83,78,103,267596913,1,0,0,0,0,0,0,0,0,13,0
"MonaMona970",2478,99,99,99,99,90,99,84,84,83,99,99,83,99,99,99,81,99,99,100,74,73,99,90,80,88,81,36,64,228622035,1,0,0,0,0,0,0,0,0,13,0
"Soapy+Soul",2259,99,99,99,99,87,99,99,79,81,99,69,83,96,92,77,97,87,68,77,62,67,66,73,76,74,80,1,71,157426419,2,0,0,0,0,0,0,0,0,7,0
"Voice+of+War",2390,99,99,99,99,99,83,99,99,99,99,96,99,90,99,99,80,85,86,82,58,80,68,94,79,80,81,48,1,218947340,1,0,0,0,0,0,0,0,0,12,0
"Freakfish99",2140,99,90,99,97,99,86,84,73,76,99,59,82,80,99,76,78,79,72,99,51,60,76,78,80,75,51,1,42,122459259,2,0,0,0,0,0,0,0,0,6,0
"Awsumed1993",2358,99,94,99,95,78,96,71,77,77,80,66,89,99,99,99,82,85,64,80,54,60,60,91,80,82,99,94,109,209390275,1,0,0,0,0,0,0,0,0,6,0
"Vaughnnn",2469,99,99,99,99,93,92,95,99,99,99,79,91,83,80,80,92,80,81,87,87,77,91,85,94,75,83,74,77,189261550,2,0,0,0,0,0,0,0,0,7,0
"Saintly",1929,99,99,99,99,99,99,99,47,81,53,64,71,70,69,65,100,60,67,60,42,55,55,51,69,87,41,1,28,247536943,1,0,0,0,0,0,0,0,0,7,0
"oI+Bosse+Io",1391,99,1,99,92,99,34,99,99,50,50,50,99,80,80,50,1,1,1,1,1,70,83,1,1,68,80,1,1,95887205,1,0,0,0,0,0,0,0,0,6,0
"Monomil",2357,99,99,99,99,99,95,99,74,80,76,72,81,92,80,96,101,84,74,99,70,55,75,85,99,91,81,60,43,207727586,2,0,0,0,0,0,0,0,0,8,0
"teflon21",1689,99,99,99,99,99,86,99,84,60,40,72,52,61,54,56,57,62,61,91,40,32,34,42,45,27,37,1,1,102381788,1,0,0,0,0,0,0,0,0,6,0
"Aaron1158",2747,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,99,99,99,102,99,103,64,403623416,1,0,0,0,0,0,0,0,0,24,0
"Altier",2636,99,99,99,99,99,99,99,80,81,99,99,99,99,99,87,84,99,99,99,92,80,99,95,81,85,99,101,87,321094711,1,0,0,0,0,0,0,0,0,17,0
"M+U+G+M",2232,99,99,99,99,99,99,99,72,78,72,69,89,92,90,76,95,84,80,81,65,72,98,81,93,79,71,1,1,172305117,2,0,0,0,0,0,0,0,0,7,0
"xLethalBabbu",2617,99,99,99,99,99,99,99,70,81,99,86,99,99,99,99,101,99,99,99,99,81,99,99,99,103,99,64,51,413638682,1,0,0,0,0,0,0,0,0,20,0
"Blood+Spawn",2317,99,94,95,99,99,95,99,81,80,78,76,90,80,99,78,99,81,74,89,80,71,74,80,99,76,81,70,1,166364450,2,0,0,0,0,0,0,0,0,7,0
"allan333",2426,99,99,99,99,99,95,99,76,91,82,88,88,85,91,79,99,87,70,88,71,75,71,85,91,75,99,85,61,193838934,2,0,0,0,0,0,0,0,0,8,0
"The+Claystor",1990,99,99,99,99,99,92,99,68,67,64,62,59,80,81,73,69,61,50,87,38,54,38,60,80,86,80,24,23,120045938,2,0,0,0,0,0,0,0,0,6,0
"Asker+Bob",1972,99,99,99,99,99,79,79,70,99,61,70,93,70,70,70,70,70,51,70,57,70,55,63,78,71,50,1,1,108239401,1,0,0,0,0,0,0,0,0,6,0
"EdyG",2158,99,96,99,99,80,99,91,76,87,99,75,96,71,68,76,96,81,75,74,69,99,56,75,80,94,46,1,1,150756484,2,0,0,0,0,0,0,0,0,6,0
"Bitter+Orcs",1420,99,99,99,99,99,54,99,65,43,30,41,63,25,22,54,35,43,31,22,34,33,24,26,54,83,33,1,1,92328248,1,0,0,0,0,0,0,0,0,6,0
"Goddess+Ammy",2776,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,99,99,99,99,99,99,453866342,1,0,0,0,0,0,0,0,0,27,0
"W+1+P",2437,99,99,99,99,99,89,99,99,80,99,76,99,89,87,88,87,93,79,72,86,70,91,79,92,74,81,62,71,199305779,2,0,0,0,0,0,0,0,0,9,0
"Jussell6124",2365,99,99,99,99,99,98,87,99,81,76,99,75,99,99,71,99,98,67,87,81,66,61,92,63,77,81,64,50,198577879,2,0,0,0,0,0,0,0,0,10,0
"LuckyHermit",2461,99,98,99,99,94,92,99,80,81,81,78,99,86,99,85,96,97,77,94,99,75,80,90,80,77,85,67,75,191636617,2,0,0,0,0,0,0,0,0,7,0
"VBnDarts",2429,99,99,99,99,99,99,99,99,99,99,96,94,78,93,83,99,99,99,99,88,85,99,99,99,89,37,1,1,306874871,1,0,0,0,0,0,0,0,0,17,0
"TerfFe",2832,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,100,103,99,99,99,99,103,99,120,120,659303223,1,0,0,0,0,0,0,0,0,22,2
"xR+aku",2677,99,99,99,99,99,99,99,81,91,99,99,80,99,99,85,111,97,89,99,88,84,99,99,99,85,82,120,99,471176027,1,0,0,0,0,0,0,0,0,16,1
"Enginez",2256,99,99,75,93,87,66,99,99,74,99,70,99,99,93,74,70,99,66,91,83,73,64,91,69,99,82,1,43,166144292,2,0,0,0,0,0,0,0,0,9,0
"PowerWilson",1799,99,91,99,97,80,71,94,99,99,99,99,55,63,82,58,73,58,54,64,61,50,50,50,1,50,1,1,1,112435662,1,0,0,0,0,0,0,0,0,6,0
"Sonoda",2778,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,101,101,99,99,99,99,105,99,98,94,609725423,1,0,0,0,0,0,0,0,0,21,0
"Fleuriisa",2785,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,88,103,99,99,99,99,86,99,109,120,550195162,1,0,0,0,0,0,0,0,0,22,1
"Lawful+Onyx",2645,98,96,92,99,99,95,99,94,86,90,95,99,91,99,99,101,93,99,100,92,83,99,99,99,94,86,88,81,301296528,1,0,0,0,0,0,0,0,0,10,0
"HIPP0",2373,98,98,98,99,98,99,99,99,99,92,79,79,91,90,82,98,86,74,97,90,76,91,84,96,99,80,1,1,222215235,1,0,0,0,0,0,0,0,0,6,0
"PRIMEcapital",2597,98,99,90,99,99,92,99,99,82,99,99,93,99,99,99,91,86,83,86,101,97,99,99,99,81,80,72,78,296585882,1,0,0,0,0,0,0,0,0,13,0
"Crimson192",2384,98,99,99,99,76,95,91,65,78,78,73,99,96,91,99,86,92,69,99,77,59,73,81,92,79,82,63,96,177352459,2,0,0,0,0,0,0,0,0,6,0
"OWA+FireHawk",2369,98,89,82,99,99,99,91,99,99,83,87,99,89,99,83,100,86,80,88,80,79,85,81,82,86,84,42,1,187093846,2,0,0,0,0,0,0,0,0,7,0
